# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1582180	1583325	-					hemW	69551058	I6H43_RS07220	1146		old_locus_tag=I6H43_07220
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1582180	1583325	-	WP_198493535.1	WP_198493535.1		radical SAM family heme chaperone HemW	hemW	69551058	I6H43_RS07220	1146	381	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1583400	1583993	-					rdgB	69551059	I6H43_RS07225	594		old_locus_tag=I6H43_07225
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1583400	1583993	-	WP_033112987.1	WP_033112987.1		RdgB/HAM1 family non-canonical purine NTP pyrophosphatase	rdgB	69551059	I6H43_RS07225	594	197	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1584229	1585392	+						69551060	I6H43_RS07230	1164		old_locus_tag=I6H43_07230
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1584229	1585392	+	WP_198493536.1	WP_198493536.1		multidrug effflux MFS transporter		69551060	I6H43_RS07230	1164	387	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1585470	1586531	+						69551061	I6H43_RS07235	1062		old_locus_tag=I6H43_07235
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1585470	1586531	+	WP_198493537.1	WP_198493537.1		oxidoreductase		69551061	I6H43_RS07235	1062	353	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1586839	1587087	+						69551062	I6H43_RS07240	249		old_locus_tag=I6H43_07240
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1586839	1587087	+	WP_042030661.1	WP_042030661.1		hypothetical protein		69551062	I6H43_RS07240	249	82	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1587141	1587692	-					rimJ	69551063	I6H43_RS07245	552		old_locus_tag=I6H43_07245
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1587141	1587692	-	WP_042030663.1	WP_042030663.1		ribosomal protein S5-alanine N-acetyltransferase	rimJ	69551063	I6H43_RS07245	552	183	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1587692	1588246	-						69551064	I6H43_RS07250	555		old_locus_tag=I6H43_07250
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1587692	1588246	-	WP_033112982.1	WP_033112982.1		GNAT family N-acetyltransferase		69551064	I6H43_RS07250	555	184	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1588598	1590370	+						69551065	I6H43_RS07255	1773		old_locus_tag=I6H43_07255
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1588598	1590370	+	WP_042030666.1	WP_042030666.1		M4 family metallopeptidase		69551065	I6H43_RS07255	1773	590	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1590401	1591294	-						69551066	I6H43_RS07260	894		old_locus_tag=I6H43_07260
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1590401	1591294	-	WP_033112980.1	WP_033112980.1		LysR family transcriptional regulator		69551066	I6H43_RS07260	894	297	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1591387	1592583	+					mdtH	69551067	I6H43_RS07265	1197		old_locus_tag=I6H43_07265
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1591387	1592583	+	WP_042030669.1	WP_042030669.1		multidrug efflux MFS transporter MdtH	mdtH	69551067	I6H43_RS07265	1197	398	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1592712	1593638	+						69551068	I6H43_RS07270	927		old_locus_tag=I6H43_07270
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1592712	1593638	+	WP_082035437.1	WP_082035437.1		helix-turn-helix domain-containing GNAT family N-acetyltransferase		69551068	I6H43_RS07270	927	308	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1593635	1594096	+						69551069	I6H43_RS07275	462		old_locus_tag=I6H43_07275
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1593635	1594096	+	WP_042030670.1	WP_042030670.1		N-acetyltransferase		69551069	I6H43_RS07275	462	153	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1594192	1595778	-					prfC	69551070	I6H43_RS07280	1587		old_locus_tag=I6H43_07280
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1594192	1595778	-	WP_042030672.1	WP_042030672.1		peptide chain release factor 3	prfC	69551070	I6H43_RS07280	1587	528	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1596062	1597936	-						69551071	I6H43_RS07285	1875		old_locus_tag=I6H43_07285
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1596062	1597936	-	WP_042030674.1	WP_042030674.1		diguanylate cyclase		69551071	I6H43_RS07285	1875	624	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1598096	1599550	-					viaA	69551072	I6H43_RS07290	1455		old_locus_tag=I6H43_07290
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1598096	1599550	-	WP_042030677.1	WP_042030677.1		ATPase RavA stimulator ViaA	viaA	69551072	I6H43_RS07290	1455	484	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1599561	1601174	-						69551073	I6H43_RS07295	1614		old_locus_tag=I6H43_07295
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1599561	1601174	-	WP_042030680.1	WP_042030680.1		DUF3763 domain-containing protein		69551073	I6H43_RS07295	1614	537	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1601409	1601840	+						69551074	I6H43_RS07300	432		old_locus_tag=I6H43_07300
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1601409	1601840	+	WP_042030683.1	WP_042030683.1		DNA polymerase III subunit psi		69551074	I6H43_RS07300	432	143	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1601893	1602342	+					rimI	69551075	I6H43_RS07305	450		old_locus_tag=I6H43_07305
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1601893	1602342	+	WP_042030685.1	WP_042030685.1		ribosomal protein S18-alanine N-acetyltransferase	rimI	69551075	I6H43_RS07305	450	149	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1602641	1604431	+						69551076	I6H43_RS07310	1791		old_locus_tag=I6H43_07310
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1602641	1604431	+	WP_042030688.1	WP_042030688.1		long-chain fatty acid--CoA ligase		69551076	I6H43_RS07310	1791	596	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1604495	1606093	-					gshA	69551077	I6H43_RS07315	1599		old_locus_tag=I6H43_07315
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1604495	1606093	-	WP_042030690.1	WP_042030690.1		glutamate--cysteine ligase	gshA	69551077	I6H43_RS07315	1599	532	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1606155	1608968	-						69551078	I6H43_RS07320	2814		old_locus_tag=I6H43_07320
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1606155	1608968	-	WP_042030693.1	WP_042030693.1		insulinase family protein		69551078	I6H43_RS07320	2814	937	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1608995	1609432	-						69551079	I6H43_RS07325	438		old_locus_tag=I6H43_07325
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1608995	1609432	-	WP_033112967.1	WP_033112967.1		DedA family protein		69551079	I6H43_RS07325	438	145	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1609429	1610403	-						69551080	I6H43_RS07330	975		old_locus_tag=I6H43_07330
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1609429	1610403	-	WP_052448103.1	WP_052448103.1		NADP-dependent oxidoreductase		69551080	I6H43_RS07330	975	324	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1610460	1610627	+						69551081	I6H43_RS07335	168		old_locus_tag=I6H43_07335
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1610460	1610627	+	WP_162516863.1	WP_162516863.1		hypothetical protein		69551081	I6H43_RS07335	168	55	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1610664	1611065	+					fos	69551082	I6H43_RS07340	402		old_locus_tag=I6H43_07340
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1610664	1611065	+	WP_042030698.1	WP_042030698.1		fosfomycin resistance glutathione transferase	fos	69551082	I6H43_RS07340	402	133	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1611073	1612071	-						69551083	I6H43_RS07345	999		old_locus_tag=I6H43_07345
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1611073	1612071	-	WP_033112964.1	WP_033112964.1		hypothetical protein		69551083	I6H43_RS07345	999	332	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1612329	1612625	+						69551084	I6H43_RS07350	297		old_locus_tag=I6H43_07350
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1612329	1612625	+	WP_041209119.1	WP_041209119.1		hypothetical protein		69551084	I6H43_RS07350	297	98	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1612667	1613407	-						69551085	I6H43_RS07355	741		old_locus_tag=I6H43_07355
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1612667	1613407	-	WP_042030700.1	WP_042030700.1		ferredoxin--NADP reductase		69551085	I6H43_RS07355	741	246	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1613509	1613955	-					rplI	69551086	I6H43_RS07360	447		old_locus_tag=I6H43_07360
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1613509	1613955	-	WP_005340490.1	WP_005340490.1		50S ribosomal protein L9	rplI	69551086	I6H43_RS07360	447	148	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1614008	1614238	-					rpsR	69551087	I6H43_RS07365	231		old_locus_tag=I6H43_07365
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1614008	1614238	-	WP_005308890.1	WP_005308890.1		30S ribosomal protein S18	rpsR	69551087	I6H43_RS07365	231	76	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1614269	1614655	-					rpsF	69551088	I6H43_RS07370	387		old_locus_tag=I6H43_07370
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1614269	1614655	-	WP_005308887.1	WP_005308887.1		30S ribosomal protein S6	rpsF	69551088	I6H43_RS07370	387	128	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1614893	1616116	+						69551089	I6H43_RS07375	1224		old_locus_tag=I6H43_07375
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1614893	1616116	+	WP_042030702.1	WP_042030702.1		Nramp family divalent metal transporter		69551089	I6H43_RS07375	1224	407	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1616225	1617082	+						69551090	I6H43_RS07380	858		old_locus_tag=I6H43_07380
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1616225	1617082	+	WP_042030703.1	WP_042030703.1		hypothetical protein		69551090	I6H43_RS07380	858	285	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1617183	1617629	+						69551091	I6H43_RS07385	447		old_locus_tag=I6H43_07385
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1617183	1617629	+	WP_052448104.1	WP_052448104.1		PACE efflux transporter		69551091	I6H43_RS07385	447	148	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1617743	1618015	-					hupA	69551092	I6H43_RS07390	273		old_locus_tag=I6H43_07390
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1617743	1618015	-	WP_005340484.1	WP_005340484.1		DNA-binding protein HU-alpha	hupA	69551092	I6H43_RS07390	273	90	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1618346	1618828	+						69551093	I6H43_RS07395	483		old_locus_tag=I6H43_07395
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1618346	1618828	+	WP_033112959.1	WP_033112959.1		Rsd/AlgQ family anti-sigma factor		69551093	I6H43_RS07395	483	160	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1618930	1619310	+						69551094	I6H43_RS07400	381		old_locus_tag=I6H43_07400
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1618930	1619310	+	WP_041209115.1	WP_041209115.1		PilZ domain-containing protein		69551094	I6H43_RS07400	381	126	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1619409	1620776	-					radA	69551095	I6H43_RS07405	1368		old_locus_tag=I6H43_07405
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1619409	1620776	-	WP_042030705.1	WP_042030705.1		DNA repair protein RadA	radA	69551095	I6H43_RS07405	1368	455	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1620877	1623258	+						69551096	I6H43_RS07410	2382		old_locus_tag=I6H43_07410
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1620877	1623258	+	WP_042030707.1	WP_042030707.1		PilZ domain-containing protein		69551096	I6H43_RS07410	2382	793	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1623304	1624209	-						69551097	I6H43_RS07415	906		old_locus_tag=I6H43_07415
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1623304	1624209	-	WP_042030708.1	WP_042030708.1		alpha/beta fold hydrolase		69551097	I6H43_RS07415	906	301	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1624238	1625248	-					serB	69551098	I6H43_RS07420	1011		old_locus_tag=I6H43_07420
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1624238	1625248	-	WP_042030710.1	WP_042030710.1		phosphoserine phosphatase SerB	serB	69551098	I6H43_RS07420	1011	336	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1625369	1625989	+						69551099	I6H43_RS07425	621		old_locus_tag=I6H43_07425
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1625369	1625989	+	WP_041209110.1	WP_041209110.1		transposase		69551099	I6H43_RS07425	621	206	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1626058	1626774	-					deoD	69551100	I6H43_RS07430	717		old_locus_tag=I6H43_07430
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1626058	1626774	-	WP_005340471.1	WP_005340471.1		purine-nucleoside phosphorylase	deoD	69551100	I6H43_RS07430	717	238	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1626855	1628063	-						69551101	I6H43_RS07435	1209		old_locus_tag=I6H43_07435
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1626855	1628063	-	WP_042030711.1	WP_042030711.1		phosphopentomutase		69551101	I6H43_RS07435	1209	402	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1628078	1629409	-					deoA	69551102	I6H43_RS07440	1332		old_locus_tag=I6H43_07440
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1628078	1629409	-	WP_042030712.1	WP_042030712.1		thymidine phosphorylase	deoA	69551102	I6H43_RS07440	1332	443	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1629519	1630292	-					deoC	69551103	I6H43_RS07445	774		old_locus_tag=I6H43_07445
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1629519	1630292	-	WP_042030713.1	WP_042030713.1		deoxyribose-phosphate aldolase	deoC	69551103	I6H43_RS07445	774	257	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1630682	1630852	-						69551104	I6H43_RS07450	171		old_locus_tag=I6H43_07450
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1630682	1630852	-	WP_005340467.1	WP_005340467.1		XapX domain-containing protein		69551104	I6H43_RS07450	171	56	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1630978	1632252	-						69551105	I6H43_RS07455	1275		old_locus_tag=I6H43_07455
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1630978	1632252	-	WP_033112949.1	WP_033112949.1		NupC/NupG family nucleoside CNT transporter		69551105	I6H43_RS07455	1275	424	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1632469	1633248	-						69551106	I6H43_RS07460	780		old_locus_tag=I6H43_07460
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1632469	1633248	-	WP_042030715.1	WP_042030715.1		TatD family hydrolase		69551106	I6H43_RS07460	780	259	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1633293	1633916	+						69551107	I6H43_RS07465	624		old_locus_tag=I6H43_07465
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1633293	1633916	+	WP_165791426.1	WP_165791426.1		type II secretion system GspH family protein		69551107	I6H43_RS07465	624	207	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1633885	1634064	-						69551108	I6H43_RS07470	180		old_locus_tag=I6H43_07470
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1633885	1634064	-	WP_082035438.1	WP_082035438.1		DUF5363 family protein		69551108	I6H43_RS07470	180	59	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1634213	1634722	-					luxS	69551109	I6H43_RS07475	510		old_locus_tag=I6H43_07475
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1634213	1634722	-	WP_042030719.1	WP_042030719.1		S-ribosylhomocysteine lyase	luxS	69551109	I6H43_RS07475	510	169	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1634741	1635343	-						69551110	I6H43_RS07480	603		old_locus_tag=I6H43_07480
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1634741	1635343	-	WP_042030721.1	WP_042030721.1		lipoprotein		69551110	I6H43_RS07480	603	200	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1635394	1635732	-					glnB	69551111	I6H43_RS07485	339		old_locus_tag=I6H43_07485
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1635394	1635732	-	WP_005308848.1	WP_005308848.1		nitrogen regulatory protein P-II	glnB	69551111	I6H43_RS07485	339	112	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1635742	1637364	-						69551112	I6H43_RS07490	1623		old_locus_tag=I6H43_07490
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1635742	1637364	-	WP_042030723.1	WP_042030723.1		NAD+ synthase		69551112	I6H43_RS07490	1623	540	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1637512	1638009	+						69551113	I6H43_RS07495	498		old_locus_tag=I6H43_07495
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1637512	1638009	+	WP_042030725.1	WP_042030725.1		GspH/FimT family pseudopilin		69551113	I6H43_RS07495	498	165	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1638031	1638306	-					tapY2	69551114	I6H43_RS07500	276		old_locus_tag=I6H43_07500
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1638031	1638306	-	WP_042030726.1	WP_042030726.1		type IVa secretion system protein TapY2	tapY2	69551114	I6H43_RS07500	276	91	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	1638303	1641908	-						69551115	I6H43_RS07505	3606		old_locus_tag=I6H43_07505
