# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	546191	547096	+	WP_224431926.1	WP_224431926.1		peptidoglycan DD-metalloendopeptidase family protein			KYK33_RS02550	906	301	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	547154	549874	+					secA		KYK33_RS02555	2721		old_locus_tag=KYK33_02550
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	547154	549874	+	WP_224431927.1	WP_224431927.1		preprotein translocase subunit SecA	secA		KYK33_RS02555	2721	906	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	549960	550370	+					mutT		KYK33_RS02560	411		old_locus_tag=KYK33_02555
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	549960	550370	+	WP_224431928.1	WP_224431928.1		8-oxo-dGTP diphosphatase MutT	mutT		KYK33_RS02560	411	136	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	550446	550640	-					yacG		KYK33_RS02565	195		old_locus_tag=KYK33_02560
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	550446	550640	-	WP_042041799.1	WP_042041799.1		DNA gyrase inhibitor YacG	yacG		KYK33_RS02565	195	64	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	550702	551424	-					zapD		KYK33_RS02570	723		old_locus_tag=KYK33_02565
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	550702	551424	-	WP_042041798.1	WP_042041798.1		cell division protein ZapD	zapD		KYK33_RS02570	723	240	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	551462	552076	-					coaE		KYK33_RS02575	615		old_locus_tag=KYK33_02570
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	551462	552076	-	WP_042041797.1	WP_042041797.1		dephospho-CoA kinase	coaE		KYK33_RS02575	615	204	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	552143	553015	-							KYK33_RS02580	873		old_locus_tag=KYK33_02575
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	552143	553015	-	WP_224431929.1	WP_224431929.1		A24 family peptidase			KYK33_RS02580	873	290	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	553100	554341	-							KYK33_RS02585	1242		old_locus_tag=KYK33_02580
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	553100	554341	-	WP_224431930.1	WP_224431930.1		type II secretion system F family protein			KYK33_RS02585	1242	413	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	554404	556110	-					tapB		KYK33_RS02590	1707		old_locus_tag=KYK33_02585
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	554404	556110	-	WP_224431931.1	WP_224431931.1		PilB family type IVa pilus assembly ATPase TapB	tapB		KYK33_RS02590	1707	568	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	556114	556530	-							KYK33_RS02595	417		old_locus_tag=KYK33_02590
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	556114	556530	-	WP_224431932.1	WP_224431932.1		prepilin-type N-terminal cleavage/methylation domain-containing protein			KYK33_RS02595	417	138	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	556955	557824	-					nadC		KYK33_RS02600	870		old_locus_tag=KYK33_02595
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	556955	557824	-	WP_224431933.1	WP_224431933.1		carboxylating nicotinate-nucleotide diphosphorylase	nadC		KYK33_RS02600	870	289	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	557830	558306	-							KYK33_RS02605	477		old_locus_tag=KYK33_02600
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	557830	558306	-	WP_042041791.1	WP_042041791.1		retroviral-like aspartic protease family protein			KYK33_RS02605	477	158	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	558418	558993	+					ampD		KYK33_RS02610	576		old_locus_tag=KYK33_02605
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	558418	558993	+	WP_224432928.1	WP_224432928.1		1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	ampD		KYK33_RS02610	576	191	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	559267	560031	+					pdhR		KYK33_RS02615	765		old_locus_tag=KYK33_02610
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	559267	560031	+	WP_224431934.1	WP_224431934.1		pyruvate dehydrogenase complex transcriptional repressor PdhR	pdhR		KYK33_RS02615	765	254	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	560099	562759	+					aceE		KYK33_RS02620	2661		old_locus_tag=KYK33_02615
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	560099	562759	+	WP_224431935.1	WP_224431935.1		pyruvate dehydrogenase (acetyl-transferring), homodimeric type	aceE		KYK33_RS02620	2661	886	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	562923	564818	+					aceF		KYK33_RS02625	1896		old_locus_tag=KYK33_02620
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	562923	564818	+	WP_224431936.1	WP_224431936.1		pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase	aceF		KYK33_RS02625	1896	631	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	564972	566399	+					lpdA		KYK33_RS02630	1428		old_locus_tag=KYK33_02625
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	564972	566399	+	WP_224431937.1	WP_224431937.1		dihydrolipoyl dehydrogenase	lpdA		KYK33_RS02630	1428	475	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	566780	568426	-							KYK33_RS02635	1647		old_locus_tag=KYK33_02630
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	566780	568426	-	WP_224431938.1	WP_224431938.1		methyl-accepting chemotaxis protein			KYK33_RS02635	1647	548	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	568598	570508	-							KYK33_RS02640	1911		old_locus_tag=KYK33_02635
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	568598	570508	-	WP_224431939.1	WP_224431939.1		methyl-accepting chemotaxis protein			KYK33_RS02640	1911	636	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	570818	573097	+							KYK33_RS02645	2280		old_locus_tag=KYK33_02640
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	570818	573097	+	WP_224431940.1	WP_224431940.1		patatin-like phospholipase family protein			KYK33_RS02645	2280	759	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	573325	575922	+					acnB		KYK33_RS02650	2598		old_locus_tag=KYK33_02645
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	573325	575922	+	WP_224431941.1	WP_224431941.1		bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	acnB		KYK33_RS02650	2598	865	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	576260	577834	+							KYK33_RS02655	1575		old_locus_tag=KYK33_02650
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	576260	577834	+	WP_224431942.1	WP_224431942.1		EAL domain-containing protein			KYK33_RS02655	1575	524	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	577996	579579	+							KYK33_RS02660	1584		old_locus_tag=KYK33_02655
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	577996	579579	+	WP_224431943.1	WP_224431943.1		EAL domain-containing protein			KYK33_RS02660	1584	527	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	579832	581253	+							KYK33_RS02665	1422		old_locus_tag=KYK33_02660
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	579832	581253	+	WP_224431944.1	WP_224431944.1		FAD-binding protein			KYK33_RS02665	1422	473	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	581246	582385	+							KYK33_RS02670	1140		old_locus_tag=KYK33_02665
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	581246	582385	+	WP_224431945.1	WP_224431945.1		GTP-binding protein			KYK33_RS02670	1140	379	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	582683	584083	+					mdtD		KYK33_RS02675	1401		old_locus_tag=KYK33_02670
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	582683	584083	+	WP_224431946.1	WP_224431946.1		multidrug transporter subunit MdtD	mdtD		KYK33_RS02675	1401	466	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	584178	586013	-							KYK33_RS02680	1836		old_locus_tag=KYK33_02675
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	584178	586013	-	WP_224431947.1	WP_224431947.1		methyl-accepting chemotaxis protein			KYK33_RS02680	1836	611	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	586080	586661	-							KYK33_RS02685	582		old_locus_tag=KYK33_02680
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	586080	586661	-	WP_224431948.1	WP_224431948.1		YbaK/EbsC family protein			KYK33_RS02685	582	193	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	586796	587302	-					folK		KYK33_RS02690	507		old_locus_tag=KYK33_02685
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	586796	587302	-	WP_224431949.1	WP_224431949.1		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK		KYK33_RS02690	507	168	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	587349	587720	-					folB		KYK33_RS02695	372		old_locus_tag=KYK33_02690
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	587349	587720	-	WP_042041768.1	WP_042041768.1		dihydroneopterin aldolase	folB		KYK33_RS02695	372	123	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	587873	588478	+					plsY		KYK33_RS02700	606		old_locus_tag=KYK33_02695
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	587873	588478	+	WP_224432929.1	WP_224432929.1		glycerol-3-phosphate 1-O-acyltransferase PlsY	plsY		KYK33_RS02700	606	201	
gene	tRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	588592	588667	+							KYK33_RS02705	76		old_locus_tag=KYK33_02700
tRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	588592	588667	+				tRNA-Phe			KYK33_RS02705	76		anticodon=GAA
gene	tRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	588719	588794	+							KYK33_RS02710	76		old_locus_tag=KYK33_02705
tRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	588719	588794	+				tRNA-Thr			KYK33_RS02710	76		anticodon=TGT
gene	tRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	588805	588880	+							KYK33_RS02715	76		old_locus_tag=KYK33_02710
tRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	588805	588880	+				tRNA-Phe			KYK33_RS02715	76		anticodon=GAA
gene	tRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	588925	589000	+							KYK33_RS02720	76		old_locus_tag=KYK33_02715
tRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	588925	589000	+				tRNA-Asn			KYK33_RS02720	76		anticodon=GTT
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	589267	589776	+							KYK33_RS02725	510		old_locus_tag=KYK33_02720
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	589267	589776	+	WP_042041757.1	WP_042041757.1		DUF1993 domain-containing protein			KYK33_RS02725	510	169	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	589863	590468	-							KYK33_RS02730	606		old_locus_tag=KYK33_02725
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	589863	590468	-	WP_224431950.1	WP_224431950.1		LysE family transporter			KYK33_RS02730	606	201	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	590485	591309	-							KYK33_RS02735	825		old_locus_tag=KYK33_02730
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	590485	591309	-	WP_224431951.1	WP_224431951.1		AraC family transcriptional regulator			KYK33_RS02735	825	274	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	591538	592182	+							KYK33_RS02740	645		old_locus_tag=KYK33_02735
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	591538	592182	+	WP_224431952.1	WP_224431952.1		helix-turn-helix domain-containing protein			KYK33_RS02740	645	214	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	592285	593748	-							KYK33_RS02745	1464		old_locus_tag=KYK33_02740
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	592285	593748	-	WP_224431953.1	WP_224431953.1		DUF1254 domain-containing protein			KYK33_RS02745	1464	487	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	593820	595313	-							KYK33_RS02750	1494		old_locus_tag=KYK33_02745
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	593820	595313	-	WP_224431954.1	WP_224431954.1		DUF1254 domain-containing protein			KYK33_RS02750	1494	497	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	595934	596539	-							KYK33_RS02755	606		old_locus_tag=KYK33_02750
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	595934	596539	-	WP_224431955.1	WP_224431955.1		sugar O-acetyltransferase			KYK33_RS02755	606	201	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	596543	598204	-					treC		KYK33_RS02760	1662		old_locus_tag=KYK33_02755
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	596543	598204	-	WP_224431956.1	WP_224431956.1		alpha,alpha-phosphotrehalase	treC		KYK33_RS02760	1662	553	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	598296	599726	-					treB		KYK33_RS02765	1431		old_locus_tag=KYK33_02760
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	598296	599726	-	WP_042041746.1	WP_042041746.1		PTS trehalose transporter subunit IIBC	treB		KYK33_RS02765	1431	476	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	599914	600861	-					treR		KYK33_RS02770	948		old_locus_tag=KYK33_02765
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	599914	600861	-	WP_224431957.1	WP_224431957.1		trehalose operon repressor TreR	treR		KYK33_RS02770	948	315	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	601000	601950	+							KYK33_RS02775	951		old_locus_tag=KYK33_02770
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	601000	601950	+	WP_224431958.1	WP_224431958.1		AEC family transporter			KYK33_RS02775	951	316	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	602041	602235	+							KYK33_RS02780	195		old_locus_tag=KYK33_02775
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	602041	602235	+	WP_224431959.1	WP_224431959.1		heavy-metal-associated domain-containing protein			KYK33_RS02780	195	64	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	602364	603422	+					ansB		KYK33_RS02785	1059		old_locus_tag=KYK33_02780
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	602364	603422	+	WP_224431960.1	WP_224431960.1		L-asparaginase 2	ansB		KYK33_RS02785	1059	352	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	603518	604651	-							KYK33_RS02790	1134		old_locus_tag=KYK33_02785
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	603518	604651	-	WP_224431961.1	WP_224431961.1		sodium:calcium antiporter			KYK33_RS02790	1134	377	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	604904	605491	+							KYK33_RS02795	588		old_locus_tag=KYK33_02790
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	604904	605491	+	WP_042041740.1	WP_042041740.1		superinfection exclusion B family protein			KYK33_RS02795	588	195	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	605561	606019	-							KYK33_RS02800	459		old_locus_tag=KYK33_02795
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	605561	606019	-	WP_042041739.1	WP_042041739.1		methylglyoxal synthase			KYK33_RS02800	459	152	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	606190	606666	-					bfr		KYK33_RS02805	477		old_locus_tag=KYK33_02800
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	606190	606666	-	WP_042041738.1	WP_042041738.1		bacterioferritin	bfr		KYK33_RS02805	477	158	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	606774	606962	-							KYK33_RS02810	189		old_locus_tag=KYK33_02805
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	606774	606962	-	WP_042041737.1	WP_042041737.1		bacterioferritin-associated ferredoxin			KYK33_RS02810	189	62	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	607098	607400	+							KYK33_RS02815	303		old_locus_tag=KYK33_02810
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	607098	607400	+	WP_224431962.1	WP_224431962.1		transcriptional regulator			KYK33_RS02815	303	100	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	607397	609448	+							KYK33_RS02820	2052		old_locus_tag=KYK33_02815
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	607397	609448	+	WP_224431963.1	WP_224431963.1		GNAT family N-acetyltransferase			KYK33_RS02820	2052	683	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	609527	610933	-					nhaC		KYK33_RS02825	1407		old_locus_tag=KYK33_02820
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	609527	610933	-	WP_224431964.1	WP_224431964.1		Na+/H+ antiporter NhaC	nhaC		KYK33_RS02825	1407	468	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	611238	611447	+							KYK33_RS02830	210		old_locus_tag=KYK33_02825
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	611238	611447	+	WP_042041943.1	WP_042041943.1		hypothetical protein			KYK33_RS02830	210	69	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	611455	611724	-							KYK33_RS02835	270		old_locus_tag=KYK33_02830
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	611455	611724	-	WP_042041732.1	WP_042041732.1		late competence development ComFB family protein			KYK33_RS02835	270	89	
gene	tRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	611821	611906	-							KYK33_RS02840	86		old_locus_tag=KYK33_02835
tRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	611821	611906	-				tRNA-Leu			KYK33_RS02840	86		anticodon=CAG
gene	tRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	611976	612061	-							KYK33_RS02845	86		old_locus_tag=KYK33_02840
tRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	611976	612061	-				tRNA-Leu			KYK33_RS02845	86		anticodon=CAG
gene	tRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	612106	612191	-							KYK33_RS02850	86		old_locus_tag=KYK33_02845
tRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	612106	612191	-				tRNA-Leu			KYK33_RS02850	86		anticodon=CAG
gene	tRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	612245	612330	-							KYK33_RS02855	86		old_locus_tag=KYK33_02850
tRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	612245	612330	-				tRNA-Leu			KYK33_RS02855	86		anticodon=CAG
